,NAME,ADJUSTMENT,HOLES,RELATIVE_PAR,SG_PUTTING,SG_OTT,SG_APR,SG_ARG,WINS,TOP_10S,1ST,2ND,3RD,YEAR,SCORE_AVERAGE,DRIVING_DISTANCE,DRIVING_ACCURACY,DRIVING_USAGE,GREENS_IN_REGULATION,TOTAL_SG
490,Bryce Molder,9.147,1314.0,-0.26,15.929,-0.763,0.006,0.275,0.0,2.0,0.0,0.0,0.0,2014,71.11160273972602,278.6811594202899,0.5948869223205506,0.1050228310502283,0.639269406392694,-0.482
491,Ken Duke,16.68,1404.0,-0.22,-26.967,-0.092,0.329,-0.006,0.0,0.0,0.0,0.0,0.0,2014,71.13692307692308,275.5067567567568,0.7018348623853211,0.10541310541310542,0.6716524216524217,0.231
492,Andrew Loupe,-0.354,1098.0,-0.26,17.494,0.22,-0.509,-0.196,0.0,1.0,0.0,0.0,0.0,2014,71.14173770491803,308.0,0.5,0.1111111111111111,0.6311475409836066,-0.48500000000000004
493,Steven Bowditch,-5.517,1674.0,-0.26,-45.28,-0.002,0.094,0.307,1.0,1.0,1.0,0.0,0.0,2014,71.14497849462366,298.10215053763443,0.551272166538165,0.1111111111111111,0.6338112305854241,0.399
494,Hudson Swafford,3.824,1278.0,-0.23,-11.617,0.305,0.015,-0.436,0.0,1.0,0.0,0.0,0.0,2014,71.1665352112676,297.5211267605634,0.6427850655903128,0.1111111111111111,0.687793427230047,-0.11599999999999999
495,Sangmoon Bae,6.739,1368.0,-0.29,27.179,0.179,-0.299,-0.081,0.0,0.0,0.0,0.0,0.0,2014,71.16761842105262,288.53472222222223,0.6139359698681732,0.10526315789473684,0.6293859649122807,-0.201
496,James Hahn,-3.088,1440.0,-0.23,-22.332,0.162,0.009000000000000001,-0.102,0.0,2.0,0.0,0.0,0.0,2014,71.1864,289.60625,0.6082659478885895,0.1111111111111111,0.6395833333333333,0.06900000000000002
497,Michael Thompson,10.336,1332.0,-0.27,27.951,-0.211,-0.046,-0.06,0.0,1.0,0.0,0.0,0.0,2014,71.19372972972974,289.1818181818182,0.6222222222222222,0.0990990990990991,0.6569069069069069,-0.317
498,Martin Flores,5.942,1530.0,-0.24,-9.76,-0.001,0.391,-0.029,0.0,1.0,0.0,0.0,1.0,2014,71.19931764705882,296.0308641975309,0.5670886075949367,0.10588235294117647,0.665359477124183,0.361
499,Wes Roach,6.997,1134.0,-0.26,-0.015,-0.149,-0.107,-0.298,0.0,1.0,0.0,0.0,0.0,2014,71.2063015873016,293.0079365079365,0.6104783599088838,0.1111111111111111,0.6419753086419753,-0.554
500,Chesson Hadley,-9.175,1512.0,-0.27,2.884,-0.319,0.242,-0.102,1.0,4.0,1.0,0.0,0.0,2014,71.21220238095238,290.5595238095238,0.5700854700854701,0.1111111111111111,0.6302910052910053,-0.179
501,Brian Davis,6.621,1674.0,-0.26,11.779000000000002,-0.064,-0.419,0.399,0.0,0.0,0.0,0.0,0.0,2014,71.23248387096774,278.15168539325845,0.6723207401696222,0.1063321385902031,0.6146953405017921,-0.08399999999999996
502,Sean O'Hair,5.511,1386.0,-0.25,5.51,0.121,-0.473,0.026,0.0,1.0,0.0,0.0,0.0,2014,71.2404025974026,300.461038961039,0.5373134328358209,0.1111111111111111,0.6341991341991342,-0.32599999999999996
503,John Huh,-7.07,1494.0,-0.23,-11.142,-0.059,0.016,0.033,0.0,2.0,0.0,0.0,2.0,2014,71.24012048192772,283.8544303797468,0.6686798964624676,0.10575635876840696,0.643908969210174,-0.009999999999999995
504,Greg Chalmers,4.338,1458.0,-0.27,62.482,-0.503,-0.636,0.151,0.0,1.0,0.0,0.0,0.0,2014,71.25108641975308,280.67283950617286,0.5851063829787234,0.1111111111111111,0.5987654320987654,-0.988
505,Charlie Beljan,5.155,1296.0,-0.27,-15.491,0.523,-0.128,-0.453,0.0,1.0,0.0,0.0,0.0,2014,71.27993055555555,303.75694444444446,0.5902293120638086,0.1111111111111111,0.6520061728395061,-0.057999999999999996
506,Gonzalo Fernandez-Castaño,-25.895,1476.0,-0.25,-8.265,-0.262,-0.07,0.24,0.0,1.0,0.0,0.0,0.0,2014,71.29396341463413,288.06410256410254,0.5993031358885017,0.10569105691056911,0.6084010840108401,-0.09200000000000003
507,Josh Teater,5.507,1584.0,-0.24,-16.385,0.239,-0.091,-0.07200000000000001,0.0,0.0,0.0,0.0,0.0,2014,71.3012159090909,294.6190476190476,0.6122448979591837,0.10606060606060606,0.6508838383838383,0.07599999999999998
508,Boo Weekley,-20.891,1296.0,-0.19,-64.497,0.732,0.044,0.099,0.0,1.0,0.0,0.0,0.0,2014,71.30706944444445,288.2992125984252,0.6957383548067394,0.09799382716049383,0.6805555555555556,0.875
509,Chad Collins,0.328,1332.0,-0.25,26.719,-0.635,-0.522,0.273,0.0,1.0,0.0,0.0,0.0,2014,71.31524324324324,275.43243243243245,0.5966958211856171,0.1111111111111111,0.5998498498498499,-0.884
510,Jamie Lovemark,18.724,1080.0,-0.26,-27.518,0.374,-0.321,0.181,0.0,0.0,0.0,0.0,0.0,2014,71.3454,302.43333333333334,0.5393794749403341,0.1111111111111111,0.649074074074074,0.23399999999999999
511,Kevin Streelman,-15.385,1404.0,-0.28,0.333,0.471,-0.242,-0.162,1.0,2.0,1.0,0.0,1.0,2014,71.35403846153847,288.64028776978415,0.6804029304029304,0.099002849002849,0.6324786324786325,0.06699999999999998
512,Ben Curtis,-8.182,1314.0,-0.24,25.623,-0.257,-0.416,0.057,0.0,1.0,0.0,0.0,0.0,2014,71.35367123287672,279.527397260274,0.647984267453294,0.1111111111111111,0.6263318112633182,-0.616
513,Davis Love III,0.227,1296.0,-0.25,-22.774,0.17600000000000002,0.053,-0.285,0.0,0.0,0.0,0.0,0.0,2014,71.36426388888889,296.27777777777777,0.5904095904095904,0.1111111111111111,0.6450617283950617,-0.055999999999999966
514,Russell Henley,-27.115,1656.0,-0.28,24.92,0.205,-0.371,-0.272,1.0,3.0,1.0,1.0,0.0,2014,71.3791847826087,293.6818181818182,0.6367157242447715,0.10628019323671498,0.6183574879227053,-0.43800000000000006
515,Rory Sabbatini,-1.27,1404.0,-0.25,-21.162,-0.065,0.021,-0.201,0.0,3.0,0.0,0.0,1.0,2014,71.38115384615384,294.1689189189189,0.5548387096774193,0.10541310541310542,0.6538461538461539,-0.245
516,Geoff Ogilvy,-9.201,1440.0,-0.23,-24.193,-0.02,0.038,-0.05,1.0,2.0,1.0,1.0,0.0,2014,71.4224875,292.49375,0.5851254480286738,0.1111111111111111,0.6451388888888889,-0.032
517,Martin Laird,12.032,1116.0,-0.26,-8.49,0.238,-0.205,0.004,0.0,1.0,0.0,0.0,0.0,2014,71.436,297.2155172413793,0.6126436781609196,0.1039426523297491,0.6630824372759857,0.037000000000000005
518,Johnson Wagner,8.859,1170.0,-0.23,2.927,-0.209,-0.254,-0.152,0.0,1.0,0.0,0.0,0.0,2014,71.44398461538462,287.0923076923077,0.5695364238410596,0.1111111111111111,0.6410256410256411,-0.615
519,James Driscoll,6.209,1278.0,-0.27,7.1370000000000005,-0.6609999999999999,-0.146,-0.151,0.0,0.0,0.0,0.0,0.0,2014,71.45364788732394,284.17605633802816,0.5268490374873354,0.1111111111111111,0.6087636932707355,-0.958
520,David Lingmerth,1.639,1368.0,-0.25,-5.82,0.094,-0.171,-0.142,0.0,2.0,0.0,0.0,0.0,2014,71.46893421052631,289.78472222222223,0.5982986767485823,0.10526315789473684,0.6330409356725146,-0.219
521,John Peterson,-0.802,1080.0,-0.21,-45.067,0.415,0.539,-0.614,0.0,0.0,0.0,0.0,0.0,2014,71.46996666666668,288.1166666666667,0.6399521531100478,0.1111111111111111,0.6555555555555556,0.33999999999999997
522,Trevor Immelman,-5.293,1440.0,-0.22,-31.78,-0.006,-0.013,0.17600000000000002,0.0,1.0,0.0,0.0,0.0,2014,71.4713375,291.78125,0.5849731663685152,0.1111111111111111,0.6527777777777778,0.15700000000000003
523,Brian Gay,8.912,1422.0,-0.24,16.901,-0.508,-0.501,0.276,0.0,1.0,0.0,0.0,0.0,2014,71.49255696202532,271.61971830985914,0.6199095022624435,0.09985935302390998,0.5921237693389592,-0.7329999999999999
524,Tommy Gainey,8.2,1242.0,-0.27,1.14,0.257,-0.057,-0.74,0.0,1.0,0.0,0.0,0.0,2014,71.51014492753623,293.9782608695652,0.5791666666666667,0.1111111111111111,0.6400966183574879,-0.54
525,Richard Lee,6.176,1404.0,-0.26,27.183000000000003,-0.15,-0.75,0.021,0.0,2.0,0.0,0.0,0.0,2014,71.52789743589744,285.05405405405406,0.6185661764705882,0.10541310541310542,0.5997150997150997,-0.879
526,Jonas Blixt,-4.969,1116.0,-0.28,13.028,-0.434,-0.299,0.221,0.0,1.0,0.0,1.0,0.0,2014,71.58114516129032,286.10185185185185,0.5615650172612198,0.0967741935483871,0.6111111111111112,-0.512
527,Jeff Maggert,0.063,972.0,-0.2,-28.696,-0.135,0.2,-0.161,0.0,1.0,0.0,0.0,0.0,2014,71.61227777777778,276.6388888888889,0.6883289124668435,0.1111111111111111,0.6574074074074074,-0.096
528,Roberto Castro,-26.311,1332.0,-0.25,-22.671,-0.122,-0.159,0.365,0.0,1.0,0.0,0.0,0.0,2014,71.61741891891893,283.9,0.6294859359844811,0.10510510510510511,0.6043543543543544,0.08399999999999996
529,Jim Herman,15.908,1044.0,-0.23,-17.364,0.302,-0.238,-0.551,0.0,0.0,0.0,0.0,0.0,2014,71.61910344827587,294.66379310344826,0.6217552533992583,0.1111111111111111,0.6637931034482759,-0.48700000000000004
530,Nicholas Thompson,-6.743,1458.0,-0.21,-43.514,0.174,0.301,-0.371,0.0,1.0,0.0,0.0,1.0,2014,71.6574938271605,287.03246753246754,0.6708074534161491,0.1056241426611797,0.6666666666666666,0.10399999999999998
531,Briny Baird,3.966,900.0,-0.22,-7.024,-0.249,-0.183,0.013,0.0,1.0,0.0,1.0,0.0,2014,71.67932,281.59,0.6370157819225251,0.1111111111111111,0.6344444444444445,-0.419
532,Y.E. Yang,2.546,1404.0,-0.25,-4.43,-0.097,-0.586,0.22,0.0,0.0,0.0,0.0,0.0,2014,71.71212820512821,281.87820512820514,0.6540938362465502,0.1111111111111111,0.6168091168091168,-0.46299999999999997
533,Mark Wilson,0.57,1170.0,-0.19,-30.747,-0.232,-0.112,0.079,0.0,0.0,0.0,0.0,0.0,2014,71.73184615384615,279.5846153846154,0.6699779249448123,0.1111111111111111,0.6324786324786325,-0.265
534,Woody Austin,-11.176,1062.0,-0.24,-7.81,-0.318,-0.16899999999999998,-0.21,0.0,0.0,0.0,0.0,0.0,2014,71.74277966101694,278.4830508474576,0.6145454545454545,0.1111111111111111,0.608286252354049,-0.697
535,Kyle Stanley,-1.161,1494.0,-0.2,-99.737,0.44,0.623,-0.511,0.0,1.0,0.0,0.0,0.0,2014,71.74504819277108,297.5189873417722,0.6125970664365833,0.10575635876840696,0.6686746987951807,0.5519999999999999
536,Bronson La'Cassie,6.301,846.0,-0.23,-3.17,-0.04,-0.535,0.145,0.0,0.0,0.0,0.0,0.0,2014,71.77236170212765,284.8829787234043,0.5975609756097561,0.1111111111111111,0.6134751773049646,-0.43000000000000005
537,Mike Weir,-7.718,1170.0,-0.24,13.559,-1.582,0.257,0.443,0.0,1.0,0.0,1.0,0.0,2014,71.78895384615385,271.16923076923075,0.5275938189845475,0.1111111111111111,0.5743589743589743,-0.8820000000000001
538,Scott Stallings,-9.546,1368.0,-0.24,-19.191,0.135,-0.221,-0.28300000000000003,1.0,1.0,1.0,0.0,0.0,2014,71.83492105263157,300.3958333333333,0.560377358490566,0.10526315789473684,0.631578947368421,-0.369
539,Jim Renner,-23.28,1062.0,-0.22,-41.19600000000001,-0.339,0.3670000000000001,-0.248,0.0,1.0,0.0,1.0,0.0,2014,71.84271186440678,288.2457627118644,0.5650060753341434,0.1111111111111111,0.6271186440677966,-0.21999999999999992
540,John Merrick,15.689,1494.0,-0.24,-40.919,0.129,0.252,-0.329,0.0,0.0,0.0,0.0,0.0,2014,71.85167469879518,285.31333333333333,0.6862068965517242,0.10040160642570281,0.6807228915662651,0.05199999999999999
541,Kevin Tway,-2.28,1080.0,-0.2,-7.357,0.048,-0.623,-0.102,0.0,0.0,0.0,0.0,0.0,2014,71.912,294.51666666666665,0.5894988066825776,0.1111111111111111,0.6435185185185185,-0.6769999999999999
542,D.H. Lee,-10.292,900.0,-0.2,1.062,-0.332,-0.591,0.103,0.0,0.0,0.0,0.0,0.0,2014,71.91416,276.16,0.6647482014388489,0.1111111111111111,0.5988888888888889,-0.8200000000000001
543,John Rollins,3.528,1440.0,-0.21,-16.864,-0.204,0.002,-0.193,0.0,0.0,0.0,0.0,0.0,2014,71.9316,290.1381578947368,0.5980304386750224,0.10555555555555556,0.6486111111111111,-0.395
544,Lucas Glover,-7.636,1188.0,-0.21,-69.30199999999999,0.335,0.469,-0.265,0.0,0.0,0.0,0.0,0.0,2014,72.23278787878787,300.61290322580646,0.6402173913043478,0.10437710437710437,0.67003367003367,0.539
545,Troy Matteson,10.772,1044.0,-0.23,-20.683000000000003,-0.264,-0.417,-0.233,0.0,1.0,0.0,0.0,0.0,2014,72.23744827586206,296.7413793103448,0.5308641975308642,0.1111111111111111,0.6197318007662835,-0.914
546,D.A. Points,-3.525,1314.0,-0.22,-18.917,-0.424,-0.308,-0.021,0.0,0.0,0.0,0.0,0.0,2014,72.23938356164383,284.4769230769231,0.6256109481915934,0.0989345509893455,0.6270928462709284,-0.753
547,Derek Ernst,25.096,1368.0,-0.22,-35.154,0.312,-0.6940000000000001,-0.415,0.0,0.0,0.0,0.0,0.0,2014,72.59336842105263,297.0138888888889,0.644131455399061,0.10526315789473684,0.6352339181286549,-0.797
548,Jordan Spieth,-13.449,1584.0,-0.34,37.665,0.494,0.618,0.471,5.0,15.0,5.0,4.0,1.0,2015,68.93807954545456,291.7530120481928,0.6290584415584416,0.10479797979797979,0.6786616161616161,1.5830000000000002
549,Jason Day,19.59,1296.0,-0.36,33.407,0.772,0.461,0.287,5.0,11.0,5.0,0.0,1.0,2015,69.16097222222223,313.65277777777777,0.5593719332679097,0.1111111111111111,0.7083333333333334,1.52
550,Bubba Watson,0.139,1206.0,-0.33,11.875,1.194,0.684,-0.002,2.0,10.0,2.0,3.0,2.0,2015,69.29616176470589,315.2421875,0.5655391120507399,0.10613598673300166,0.693200663349917,1.8760000000000001
551,Henrik Stenson,-17.76,1080.0,-0.26,19.205,0.448,1.244,0.08199999999999999,0.0,8.0,0.0,4.0,0.0,2015,69.354,296.44642857142856,0.6990521327014217,0.1037037037037037,0.7351851851851852,1.774
552,Dustin Johnson,-16.865,1296.0,-0.34,6.932,0.96,0.579,-0.212,1.0,11.0,1.0,2.0,0.0,2015,69.58520833333334,317.66901408450707,0.5553359683794467,0.1095679012345679,0.6705246913580247,1.327
553,Justin Rose,-10.884,1188.0,-0.31,1.123,0.55,0.6920000000000001,0.228,1.0,8.0,1.0,3.0,1.0,2015,69.74418181818181,303.51612903225805,0.6387096774193548,0.10437710437710437,0.7053872053872053,1.47
554,Zach Johnson,7.472,1566.0,-0.29,2.778,0.24,0.605,0.236,1.0,10.0,1.0,0.0,1.0,2015,69.75255172413793,282.6453488372093,0.7120717781402937,0.10983397190293742,0.685823754789272,1.081
555,Will Wilcox,28.416,972.0,-0.28,13.22,0.662,0.14400000000000002,0.058,0.0,4.0,0.0,1.0,0.0,2015,69.804,296.57142857142856,0.6898395721925134,0.10082304526748971,0.7253086419753086,0.8640000000000001
556,Paul Casey,3.089,1476.0,-0.27,0.911,0.392,0.991,-0.182,0.0,8.0,0.0,2.0,2.0,2015,69.80596341463415,297.7564102564103,0.6415584415584416,0.10569105691056911,0.7235772357723578,1.201
557,Jim Furyk,-26.922,1152.0,-0.24,-1.252,0.064,1.081,0.513,1.0,7.0,1.0,0.0,1.0,2015,69.84496875,281.90625,0.6907675194660734,0.1111111111111111,0.6979166666666666,1.658
558,Brooks Koepka,-7.282,1458.0,-0.3,27.372,0.407,0.2,0.052000000000000005,1.0,8.0,1.0,0.0,1.0,2015,69.86071604938272,308.2,0.5733099209833187,0.10973936899862825,0.6947873799725651,0.659
559,Hideki Matsuyama,9.529,1620.0,-0.3,5.34,0.496,0.637,0.254,0.0,9.0,0.0,1.0,2.0,2015,69.93987912087913,294.4879518072289,0.6525157232704403,0.10246913580246914,0.6919753086419753,1.387
560,Sergio Garcia,-19.34,1008.0,-0.29,-0.784,0.442,0.468,0.157,0.0,4.0,0.0,2.0,0.0,2015,69.95821428571428,300.0208333333333,0.5946969696969697,0.09523809523809523,0.6755952380952381,1.067
561,Matt Kuchar,15.746,1692.0,-0.31,24.322,0.136,0.202,0.479,0.0,7.0,0.0,1.0,1.0,2015,70.03985106382979,288.48387096774195,0.6322971948445792,0.1099290780141844,0.66548463356974,0.817
562,Ryan Palmer,-12.171,1368.0,-0.28,7.937,0.35600000000000004,0.529,-0.07200000000000001,0.0,5.0,0.0,1.0,0.0,2015,70.10167532467533,305.24305555555554,0.5656660412757973,0.10526315789473684,0.6681286549707602,0.813
563,Justin Thomas,52.153,1908.0,-0.31,4.012,0.35200000000000004,0.385,0.188,0.0,7.0,0.0,0.0,0.0,2015,70.10521698113207,303.17619047619047,0.5823728813559322,0.11006289308176101,0.689203354297694,0.925
564,Kevin Na,-5.513,1710.0,-0.29,16.544,-0.329,0.381,0.66,0.0,7.0,0.0,1.0,0.0,2015,70.12091578947368,280.0689655172414,0.6250939143501127,0.10175438596491228,0.6456140350877193,0.712
565,Robert Streb,29.255,1980.0,-0.29,36.561,0.309,0.175,0.228,1.0,9.0,1.0,1.0,0.0,2015,70.12959090909091,297.0772727272727,0.5947164948453608,0.1111111111111111,0.6914141414141414,0.712
566,Brandt Snedeker,4.975,1710.0,-0.29,44.074,-0.126,-0.199,0.344,1.0,8.0,1.0,1.0,0.0,2015,70.15763157894737,288.44444444444446,0.609811320754717,0.10526315789473684,0.6497076023391812,0.01899999999999996
567,Louis Oosthuizen,-4.934,1116.0,-0.27,-10.341,0.339,0.397,0.08800000000000001,0.0,6.0,0.0,2.0,0.0,2015,70.15977777777778,298.8220338983051,0.5983981693363845,0.1057347670250896,0.6827956989247311,0.824
568,Rickie Fowler,-7.406,1278.0,-0.31,17.616,0.123,0.59,0.066,2.0,7.0,2.0,1.0,1.0,2015,70.23047222222222,296.81617647058823,0.6207584830339321,0.10641627543035993,0.6580594679186228,0.7789999999999999
569,Jason Bohn,49.308,1710.0,-0.3,20.775,0.019,0.561,-0.042,0.0,6.0,0.0,2.0,0.0,2015,70.23482105263157,277.13157894736844,0.7157974300831443,0.1111111111111111,0.6888888888888889,0.538
570,Harris English,24.957,1836.0,-0.28,49.298,0.009000000000000001,0.207,0.0,0.0,3.0,0.0,1.0,1.0,2015,70.23487254901961,298.44554455445547,0.5851436580238262,0.11002178649237472,0.670479302832244,0.216
571,Jimmy Walker,-3.991,1548.0,-0.31,44.265,-0.161,0.334,0.068,2.0,6.0,2.0,2.0,0.0,2015,70.26754651162791,301.5679012345679,0.5222772277227723,0.10465116279069768,0.6608527131782945,0.24100000000000002
572,Tony Finau,26.756,1908.0,-0.31,-0.5329999999999999,0.383,0.224,0.027000000000000003,0.0,5.0,0.0,0.0,0.0,2015,70.28071698113207,309.03333333333336,0.5429925524712255,0.11006289308176101,0.6761006289308176,0.634
573,Patrick Reed,16.19,1782.0,-0.3,29.919,-0.071,0.263,0.273,1.0,4.0,1.0,1.0,0.0,2015,70.2919,292.8967391304348,0.5478073328540618,0.10325476992143659,0.6442199775533108,0.465
574,Webb Simpson,14.204,1404.0,-0.25,-41.374,0.225,0.5820000000000001,0.539,0.0,5.0,0.0,1.0,0.0,2015,70.31030769230769,289.3974358974359,0.6785063752276868,0.1111111111111111,0.6780626780626781,1.346
575,Kevin Kisner,15.824,1872.0,-0.26,22.516,0.316,0.141,-0.068,0.0,6.0,0.0,3.0,0.0,2015,70.34446153846153,287.7980769230769,0.6685006877579092,0.1111111111111111,0.6623931623931624,0.38899999999999996
576,Jerry Kelly,40.268,1422.0,-0.28,16.49,0.073,-0.052000000000000005,0.166,0.0,4.0,0.0,0.0,0.0,2015,70.38313924050632,277.1656050955414,0.7045454545454546,0.11040787623066103,0.659634317862166,0.187
577,Daniel Summerhays,26.088,1818.0,-0.3,57.333,-0.111,0.194,-0.18600000000000005,0.0,5.0,0.0,0.0,0.0,2015,70.3969108910891,283.98514851485146,0.6178977272727273,0.1111111111111111,0.6562156215621562,-0.10300000000000005
578,Danny Lee,38.814,2160.0,-0.3,37.446,-0.301,0.718,-0.062,1.0,8.0,1.0,1.0,2.0,2015,70.39845,283.05652173913046,0.6391875746714456,0.10648148148148148,0.6569444444444444,0.355
579,Brendan Steele,22.69,1512.0,-0.3,-3.547,0.363,0.6,0.041,0.0,4.0,0.0,1.0,0.0,2015,70.41297619047619,302.8734939759036,0.6112531969309463,0.10978835978835978,0.6851851851851852,1.004
580,Russell Knox,33.413,1728.0,-0.25,-1.826,0.098,0.622,0.107,0.0,3.0,0.0,0.0,2.0,2015,70.42096875,284.4010416666667,0.6775874906924795,0.1111111111111111,0.7083333333333334,0.827
581,Ian Poulter,-21.631,1152.0,-0.27,10.82,-0.054000000000000006,0.235,0.147,0.0,4.0,0.0,0.0,1.0,2015,70.42106153846153,286.7049180327869,0.6357541899441341,0.10590277777777778,0.6571180555555556,0.32799999999999996
582,Shawn Stefani,25.574,1692.0,-0.29,6.539,0.332,0.28300000000000003,-0.192,0.0,3.0,0.0,1.0,0.0,2015,70.42099999999999,296.29787234042556,0.6206106870229008,0.1111111111111111,0.6879432624113475,0.423
583,Rory Sabbatini,35.259,1458.0,-0.27,-6.9929999999999986,0.094,0.375,0.097,0.0,4.0,0.0,0.0,0.0,2015,70.4352962962963,289.9605263157895,0.6030195381882771,0.10425240054869685,0.678326474622771,0.566
584,Keegan Bradley,2.775,1512.0,-0.28,-4.473,0.436,0.389,0.263,0.0,3.0,0.0,0.0,0.0,2015,70.44970238095237,306.0886075949367,0.6485106382978724,0.10449735449735449,0.6752645502645502,1.088
585,Adam Scott,-19.095,846.0,-0.26,-12.662,0.682,0.114,-0.195,0.0,3.0,0.0,0.0,0.0,2015,70.45635416666667,311.64772727272725,0.6069277108433735,0.10401891252955082,0.6962174940898345,0.601
586,Francesco Molinari,-3.722,954.0,-0.22,-10.948,0.324,0.5720000000000001,-0.037000000000000005,0.0,2.0,0.0,0.0,1.0,2015,70.45807547169811,281.5943396226415,0.7688172043010753,0.1111111111111111,0.710691823899371,0.8590000000000001
587,George McNeill,22.429,1674.0,-0.27,18.879,-0.223,0.645,-0.071,0.0,1.0,0.0,0.0,0.0,2015,70.4777311827957,286.1559139784946,0.6409861325115562,0.1111111111111111,0.6642771804062126,0.35100000000000003
588,Lee Westwood,-26.822,936.0,-0.28,19.046,0.094,0.292,-0.102,0.0,1.0,0.0,0.0,0.0,2015,70.48419230769231,300.04545454545456,0.5969945355191257,0.09401709401709402,0.6645299145299145,0.28400000000000003
589,Brendon Todd,13.549,1674.0,-0.28,44.219,-0.168,0.136,0.28,0.0,4.0,0.0,0.0,0.0,2015,70.53278494623656,276.35227272727275,0.7023718439173681,0.10513739545997611,0.6547192353643967,0.24800000000000003
590,Luke Donald,-15.622,1278.0,-0.24,15.579,-0.7929999999999999,0.573,0.514,0.0,2.0,0.0,0.0,0.0,2015,70.55461971830985,277.03731343283584,0.5927783350050151,0.10485133020344288,0.6557120500782473,0.29400000000000004
591,Marc Leishman,-5.166,1242.0,-0.27,-1.093,0.021,0.199,0.102,0.0,4.0,0.0,1.0,0.0,2015,70.56905714285715,294.7704918032787,0.5499485066941298,0.09822866344605476,0.6561996779388084,0.322
592,J.B. Holmes,4.362,1530.0,-0.33,-0.29600000000000004,0.4270000000000001,0.253,0.268,1.0,7.0,1.0,2.0,0.0,2015,70.58072941176471,309.9415584415584,0.5405179615705932,0.10065359477124183,0.6366013071895424,0.9480000000000002
593,Russell Henley,9.82,1512.0,-0.29,38.773,0.343,-0.269,-0.191,0.0,4.0,0.0,0.0,1.0,2015,70.58119047619047,297.09493670886076,0.6438818565400843,0.10449735449735449,0.6706349206349206,-0.11699999999999999
594,Daniel Berger,40.32,1746.0,-0.27,-16.03,0.3720000000000001,0.526,-0.217,0.0,6.0,0.0,2.0,0.0,2015,70.58061855670103,302.0885416666667,0.607380073800738,0.10996563573883161,0.6884306987399771,0.6810000000000002
595,Phil Mickelson,-19.059,1260.0,-0.31,14.421,0.07200000000000001,0.022,0.225,0.0,3.0,0.0,1.0,1.0,2015,70.58487142857143,300.48571428571427,0.5598377281947262,0.1111111111111111,0.6150793650793651,0.319
596,Chad Campbell,27.626,1746.0,-0.24,-4.074,0.13,0.192,0.159,0.0,2.0,0.0,0.0,0.0,2015,70.60439175257733,285.19072164948454,0.6575443786982249,0.1111111111111111,0.6861397479954181,0.481
597,Charley Hoffman,12.664,1692.0,-0.3,4.973,0.47,0.13699999999999998,-0.338,1.0,7.0,1.0,2.0,1.0,2015,70.61344680851063,298.9032258064516,0.5801063022019742,0.1099290780141844,0.6619385342789598,0.26899999999999996
598,Patrick Rodgers,27.815,954.0,-0.3,-0.153,0.68,-0.456,-0.09,0.0,0.0,0.0,1.0,1.0,2015,70.61915094339622,307.66346153846155,0.5696887686062246,0.1090146750524109,0.6677148846960168,0.13400000000000004
599,Jason Dufner,-14.757,1314.0,-0.24,-33.598,0.242,0.399,0.281,0.0,2.0,0.0,0.0,0.0,2015,70.63346575342466,286.65625,0.678082191780822,0.0974124809741248,0.6902587519025876,0.922
